time	diversity	m_div	M_div
24.751375359953876	12.0	12	12
24.851583357362596	12.0	12	12
24.951791354771316	12.0	12	12
25.051999352180037	12.0	12	12
25.152207349588757	12.0	12	12
25.252415346997477	12.0	12	12
25.352623344406197	12.0	12	12
25.452831341814917	12.0	12	12
25.553039339223638	12.0	12	12
25.653247336632358	12.0	12	12
25.753455334041078	12.0	12	12
25.8536633314498	12.0	12	12
25.95387132885852	17.0	17	17
26.05407932626724	17.0	17	17
26.15428732367596	17.0	17	17
26.25449532108468	17.0	17	17
26.3547033184934	17.0	17	17
26.45491131590212	17.0	17	17
26.55511931331084	17.0	17	17
26.65532731071956	18.0	18	18
26.75553530812828	18.0	18	18
26.855743305537	13.05	13	14
26.95595130294572	14.0	14	14
27.05615930035444	13.25	13	14
27.15636729776316	13.0	13	13
27.25657529517188	14.0	14	14
27.3567832925806	14.0	14	14
27.456991289989322	18.2	15	20
27.557199287398042	21.0	21	21
27.657407284806762	21.95	21	22
27.757615282215482	21.75	21	22
27.857823279624203	21.0	21	21
27.958031277032923	21.0	21	21
28.058239274441643	21.0	21	21
28.158447271850363	21.0	21	21
28.25865526925908	21.0	21	21
28.3588632666678	17.35	16	19
28.45907126407652	16.1	16	17
28.55927926148524	17.0	17	17
28.65948725889396	17.0	17	17
28.75969525630268	15.2	15	16
28.8599032537114	15.0	15	15
28.96011125112012	15.0	15	15
29.06031924852884	15.0	15	15
29.160527245937562	15.0	15	15
29.260735243346282	22.0	22	22
29.360943240755002	20.3	20	21
29.461151238163723	21.0	21	21
29.561359235572443	21.0	21	21
29.661567232981163	23.0	23	23
29.761775230389883	23.0	23	23
29.861983227798603	23.0	23	23
29.962191225207324	23.0	23	23
30.062399222616044	23.0	23	23
30.162607220024764	23.0	23	23
30.262815217433484	23.0	23	23
30.363023214842205	23.0	23	23
30.463231212250925	23.0	23	23
30.563439209659645	21.0	21	21
30.663647207068365	21.0	21	21
30.763855204477085	19.0	19	19
30.864063201885806	20.7	20	21
30.964271199294526	21.0	21	21
31.064479196703246	21.0	21	21
31.164687194111966	21.0	21	21
31.264895191520687	21.0	21	21
31.365103188929407	20.1	20	21
31.465311186338127	20.0	20	20
31.565519183746847	22.2	21	23
31.665727181155567	23.0	23	23
31.765935178564288	23.15	23	24
31.866143175973008	24.0	24	24
31.966351173381728	24.25	24	25
32.06655917079045	25.05	25	26
32.166767168199165	26.0	26	26
32.26697516560789	26.0	26	26
32.367183163016605	30.0	30	30
32.46739116042533	30.0	30	30
32.567599157834046	30.0	30	30
32.66780715524277	29.0	29	29
32.768015152651486	29.0	29	29
32.86822315006021	23.6	23	24
32.96843114746893	24.0	24	24
33.06863914487765	24.0	24	24
33.16884714228637	20.05	20	21
33.26905513969509	21.0	21	21
33.36926313710381	25.85	22	28
33.46947113451253	32.0	32	32
33.56967913192125	34.2	32	37
33.66988712932997	38.0	38	38
33.77009512673869	38.0	38	38
33.87030312414741	38.0	38	38
33.97051112155613	38.0	38	38
34.07071911896485	38.0	38	38
34.17092711637357	42.9	42	43
34.27113511378229	41.0	39	43
34.37134311119101	38.9	38	39
34.47155110859973	31.15	31	32
34.57175910600845	34.0	34	34
34.671967103417174	31.65	30	34
34.77217510082589	35.0	35	35
34.872383098234614	35.0	35	35
34.97259109564333	35.0	35	35
35.072799093052055	35.0	35	35
35.17300709046077	35.0	35	35
35.273215087869495	34.3	34	36
35.37342308527821	36.0	36	36
35.473631082686936	33.3	33	35
35.57383908009565	34.0	34	34
35.674047077504376	34.0	34	34
35.77425507491309	34.0	34	34
35.87446307232182	33.3	33	34
35.97467106973053	33.0	33	33
36.07487906713925	32.0	32	32
36.175087064547974	32.0	32	32
36.27529506195669	32.75	32	33
36.375503059365414	33.0	33	33
36.47571105677413	33.0	33	33
36.575919054182854	32.0	32	32
36.67612705159157	31.9	31	32
36.776335049000295	32.05	31	33
36.87654304640901	33.0	33	33
36.976751043817735	34.0	33	35
37.07695904122645	35.0	35	35
37.177167038635176	35.0	35	35
37.27737503604389	35.0	35	35
37.377583033452616	35.0	35	35
37.47779103086133	35.0	35	35
37.57799902827006	34.5	34	35
37.67820702567877	34.0	34	34
37.7784150230875	34.0	34	34
37.878623020496214	33.9	33	34
37.97883101790494	33.0	33	33
38.079039015313654	33.0	33	33
38.17924701272238	32.7	32	33
38.279455010131095	31.0	31	31
38.37966300753982	31.0	31	31
38.479871004948535	25.65	22	29
38.58007900235726	21.0	21	21
38.680286999765976	21.0	21	21
38.7804949971747	21.0	21	21
38.880702994583416	21.0	21	21
38.98091099199214	21.0	21	21
39.081118989400856	21.0	21	21
39.18132698680958	29.65	26	31
39.2815349842183	31.0	31	31
39.38174298162702	32.25	31	35
39.48195097903574	37.5	37	38
39.58215897644446	38.0	38	38
39.68236697385318	44.7	40	46
39.7825749712619	46.0	46	46
39.88278296867062	46.0	46	46
39.98299096607934	46.0	46	46
40.08319896348806	46.0	46	46
40.18340696089678	46.0	46	46
40.2836149583055	46.0	46	46
40.38382295571422	46.0	46	46
40.48403095312294	46.05	46	47
40.58423895053166	48.75	48	49
40.68444694794038	47.1	46	49
40.784654945349104	49.0	49	49
40.88486294275782	48.75	47	49
40.985070940166544	40.9	40	42
41.08527893757526	34.7	34	36
41.18548693498398	34.0	34	34
41.2856949323927	33.8	33	34
41.38590292980142	30.65	30	33
41.48611092721014	30.0	30	30
41.58631892461886	30.0	30	30
41.68652692202758	30.0	30	30
41.7867349194363	31.3	30	34
41.88694291684502	34.5	33	36
41.98715091425374	33.7	32	34
42.08735891166246	31.05	31	32
42.18756690907118	30.85	30	33
42.2877749064799	32.0	32	32
42.38798290388862	32.0	32	32
42.488190901297344	32.0	32	32
42.58839889870606	32.0	32	32
42.688606896114784	32.0	32	32
42.7888148935235	32.0	32	32
42.889022890932225	32.0	32	32
42.98923088834094	32.0	32	32
43.089438885749665	32.0	32	32
43.18964688315838	32.0	32	32
43.289854880567106	32.0	32	32
43.39006287797582	32.0	32	32
43.490270875384546	32.0	32	32
43.59047887279326	31.55	30	32
43.690686870201986	30.6	30	32
43.7908948676107	34.3	33	35
43.89110286501943	36.0	36	36
43.99131086242814	34.1	32	36
44.09151885983687	32.05	32	33
44.191726857245584	35.9	35	36
44.29193485465431	36.55	36	38
44.392142852063024	49.2	47	51
44.49235084947175	52.0	52	52
