clade	species	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te	ts	te
0.0	1.0	17.67727659071457	13.466397234933453	17.674416059860185	13.476208619008515	17.668960379667734	13.470632043815165	17.674008374232674	13.471468702881067	17.67110141023522	13.471554055488946	17.673308560979716	13.473793980961883	17.676274524982528	13.475582053864528	17.675333786712	13.467609934872453	17.674584514258886	13.476805799557004	17.67128154073331	13.470270948541286	17.67251359287833	13.475727643530526	17.673346470928415	13.467177743079226	17.677772740835366	13.474164999076146	17.676169090500633	13.46759105845995	17.676364062585066	13.475486282345326	17.67421147791303	13.47113874553916	17.67751781706922	13.47189458728413	17.672304822999976	13.466576543174737	17.67516869172657	13.466103845059157	17.676990914937228	13.471223690811014
0.0	2.0	20.948676548471123	20.247165052554355	20.95015471487648	20.247897420052848	20.934498370255877	20.254918232463048	20.940452850426478	20.247447916955903	20.95457366623088	20.246754529483287	20.974100160249805	20.246845829521096	20.95349079934895	20.24672418764523	20.96648237653252	20.24534874715667	20.955150643223917	20.249340066104182	20.961823919279585	20.248813057483098	20.963316464057204	20.24819594041891	20.966630361778833	20.245930969625576	20.97404293234695	20.2486542867924	20.962601920502244	20.244514150139263	20.957351477055933	20.25087248716767	20.982284275955973	20.245468660182578	20.954556648233904	20.250142040106173	20.962980444742445	20.250028372244618	20.944635631196654	20.24640123880303	20.961700333430628	20.25170710924578
0.0	3.0	20.646669432331628	16.10786423245093	20.67126279670396	16.107491534716253	20.677281376923855	16.09961516131698	20.684517162324887	16.10133098795594	20.692977585117283	16.102620677754253	20.673351151866086	16.107963480631273	20.689028100519504	16.102002898024715	20.67562674672835	16.099826156478457	20.667747427826672	16.104475299653217	20.68994851612604	16.106633101201705	20.6908614939083	16.104367095368158	20.679579959188835	16.102231365434665	20.665091431231602	16.104759792820474	20.691716024966126	16.10759703447366	20.67186554238529	16.102567866519827	20.669693518396926	16.103230361637845	20.675454193675222	16.10519297637912	20.685642465629318	16.1017329050153	20.6817887365423	16.100710786773053	20.669877094775696	16.109493910213377
0.0	4.0	7.428579228312013	7.002029780296611	7.4311933583210505	7.002981355264924	7.428719198391303	7.003646300360019	7.42369545125661	7.004474175338684	7.426804738178747	7.004131218709916	7.428043289687778	7.001690783046523	7.429325691045107	7.003984064448525	7.4192194859369245	7.00413335720337	7.430523151839262	7.003522183973644	7.423515976539122	7.0038489031037106	7.424821147853257	7.005011807197392	7.428524177764554	7.004436945926953	7.43080022498464	7.003916076173687	7.428743430662526	7.004134872873044	7.43253090576724	7.002604224588095	7.425706627994979	7.0041535129755195	7.429471355659682	7.004386062519901	7.425803908192169	7.001298299809289	7.4308547788553625	7.0050337207463125	7.422596007728202	7.006889203168782
0.0	5.0	21.15490461585964	3.3395717473766733	21.137336529645243	3.33991518845691	21.142118635754937	3.3403898182717686	21.150167010039095	3.3399634657106008	21.13721686010271	3.3399164118590936	21.143900249120804	3.3412201675436046	21.194108346107317	3.3418318544644134	21.158892090381105	3.341076072856614	21.15999889884018	3.340642675157086	21.14640560930766	3.3425766906943046	21.167654852164272	3.3399103036324846	21.15120843573123	3.343677018001572	21.119418860288295	3.33958780557287	21.15657098175398	3.3405258552120363	21.189569416936386	3.3409331043082604	21.15190040668444	3.3401268004429596	21.159537704489992	3.3401965816737826	21.179134655770856	3.341232122988141	21.152708641770996	3.339390530524954	21.13355155977231	3.343322091669496
0.0	6.0	11.41301589703019	10.972821442170131	11.412869967148856	10.973567926273459	11.416889576287085	10.973107893945413	11.414502888842021	10.975287409195808	11.41849223086814	10.971336655864338	11.415322915814947	10.979009509077951	11.420136050025215	10.970189267658517	11.417948666087414	10.970799194079833	11.414678976079871	10.97296509801368	11.415638286500325	10.97322540013241	11.412832497063667	10.973805347905957	11.414971746326342	10.96815756806444	11.412877269674139	10.97400642071292	11.414974074647839	10.968033810263103	11.42022792883183	10.969021061302344	11.413105268882157	10.970623049732591	11.417269900403834	10.967121420470303	11.416091400002076	10.976259366419825	11.415097862871994	10.972459969210544	11.415933686611965	10.971106670964758
0.0	7.0	28.257699626164648	27.36533301010743	28.258905061744706	27.33447136249673	28.25856898013776	27.36342728753838	28.262133208780373	27.363543735411206	28.256191443535894	27.349652415129707	28.243420752849747	27.3625724810189	28.25558238699152	27.349335279186818	28.26613006935956	27.36202859472888	28.243971458209934	27.343176364150676	28.26243762866427	27.35502401931351	28.255991433910484	27.376518226689193	28.25895393639581	27.34154731402874	28.26018930850864	27.357340941089866	28.241681846609364	27.357908423352534	28.255301301388272	27.359052056311974	28.24090741434818	27.361495275368743	28.260250769331183	27.352419091995483	28.242828637021123	27.364718634658082	28.267669278006867	27.34620821232122	28.25568940556686	27.353693159663262
0.0	8.0	23.739673945879602	11.306281711071295	23.73353702468583	11.309565211843227	23.747250372840202	11.312602430640132	23.72316023536458	11.307646682909498	23.740272214954555	11.31392156406182	23.741789295340865	11.31296420739816	23.736158828925262	11.315772246895675	23.741458934347815	11.315481593904142	23.759092860724223	11.31613241703111	23.739345982957058	11.310900101042453	23.724709275275526	11.310402451705754	23.739561599365814	11.309915503127435	23.736256536897375	11.309440354598363	23.75779099032403	11.308541857819755	23.74005902889117	11.3105626303119	23.740040601174407	11.309304395309896	23.731614675840817	11.305356044588565	23.74204950009177	11.3123176272011	23.75055667027274	11.312186773278858	23.737334133478186	11.313986911563383
0.0	9.0	7.334341519435254	6.898419099234296	7.347490881442197	6.896907126237462	7.340625844948637	6.894022207769364	7.341729229732175	6.89561174316591	7.3364737327459615	6.89519936560789	7.345991985632876	6.895921084463419	7.3405036230638485	6.898665824015388	7.337915640840768	6.897879742727333	7.345651602841134	6.897971181247615	7.330259443003901	6.903608255008467	7.337919121654904	6.898581897973251	7.337479913803965	6.8987696821974955	7.346862832867895	6.898200015260305	7.33540136505326	6.89739832470112	7.339432210183556	6.897950795628088	7.344441238780977	6.893469972021543	7.344524856552149	6.897407215869625	7.3432983200662765	6.897673448975631	7.336777766990496	6.904662546033789	7.3339056965941785	6.899243598151893
0.0	10.0	12.985408596450123	12.666716513934842	12.999927598020543	12.662182388489438	12.987398197102298	12.658931326729608	12.982881857019976	12.662369164436951	12.987248404210062	12.659001024044407	12.989916823534656	12.657569762434575	12.993858938304989	12.658094064234968	13.007091512575645	12.65356121190378	12.978184303699338	12.66013401885814	13.000118312798953	12.661493670146932	12.976927051118075	12.670071301653106	12.985494187038755	12.660494319200803	12.981733127681983	12.664047488271144	12.983359341335243	12.661781005935428	12.986963313030207	12.65446661092286	12.988358315188155	12.66944769815537	12.986971558578581	12.659414909674185	12.983430741083376	12.662512468208007	12.989610204144295	12.662950541607097	13.006692374969766	12.655361523170482
